Date,Consumo não-cíclico,Bens Industriais,Comércio,Financeiro,Seguros,Exploração de imóveis,Mineração,Químicos,Alimentos processados,Energia Elétrica,"Petróleo, Gás e Biocombustíveis",Viagens e lazer,Construção civil,Educacionais,Saúde,Siderurgia e Metalurgia,Madeira e papel,Locação de veículos,Saneamento,Diversos,Telecomunicações
2020-03-12,20.045000076293945,15.811428478785924,29.289999771118165,21.64499992132187,17.179999351501465,22.95666726430257,30.714999198913574,16.5,13.113333384195963,23.562856810433523,21.27999973297119,13.640000343322754,15.454999923706055,21.28999924659729,44.66749906539917,6.870000004768372,22.769999980926514,33.0,42.84000015258789,23.850000381469727,31.390000820159912
2020-03-13,22.84999990463257,18.167142731802805,34.94799938201904,24.62625014781952,18.30500030517578,24.27666664123535,36.8700008392334,19.770000457763672,15.516666730244955,26.11857114519392,24.71200008392334,15.350000381469727,17.509999752044678,20.535000801086426,46.99749994277954,8.147499918937683,23.869999885559082,36.0,50.31999969482422,25.0,33.795000076293945
2020-03-16,18.014999866485596,14.050000054495674,29.104000186920167,21.22000002861023,16.414999961853027,19.15666675567627,33.20000076293945,16.979999542236328,12.90666643778483,23.21285683768136,21.198000526428224,10.399999618530273,14.894999504089355,15.514999866485596,41.329999923706055,7.202499866485596,21.035000324249268,27.5,47.5,17.950000762939453,31.875000476837158
2020-03-17,19.764999866485596,14.59857143674578,30.650000190734865,22.36875033378601,17.760000228881836,20.246666590372723,35.34999942779541,17.079999923706055,13.593333085378012,24.382857186453684,22.07599983215332,9.949999809265137,14.855000019073486,16.265000343322754,44.72000074386597,7.362499952316284,21.139999866485596,27.700000762939453,45.9900016784668,16.559999465942383,34.369999408721924
2020-03-18,18.195000171661377,12.46428564616612,26.55999994277954,20.27250027656555,17.02500009536743,17.390000025431316,33.27000045776367,12.899999618530273,12.100000222524008,21.942857333592006,19.202000045776366,6.489999771118164,11.824999809265137,14.140000343322754,42.04750061035156,6.2850000858306885,18.71500062942505,23.8700008392334,37.790000915527344,10.300000190734863,33.87999963760376
2020-03-19,18.794999599456787,13.521428516932897,27.49399938583374,19.810000002384186,16.02999973297119,19.703333218892414,31.05000114440918,12.550000190734863,14.003333250681559,20.924285343715123,19.783999633789062,7.449999809265137,12.704999923706055,14.570000410079956,44.73249959945679,6.172500014305115,20.704999923706055,26.079999923706055,36.88999938964844,9.020000457763672,36.41499996185303
2020-03-20,18.610000133514404,14.247142587389265,27.36999979019165,19.20749980211258,15.894999980926514,18.43333371480306,29.769999504089355,11.800000190734863,13.480000019073486,20.348571504865372,20.346000099182127,8.210000038146973,12.865000247955322,13.654999732971191,45.58500003814697,5.9700000286102295,20.21999979019165,27.549999237060547,33.709999084472656,10.069999694824219,33.67999982833862
2020-03-23,16.380000114440918,14.340000084468297,25.489999771118164,17.803750038146973,14.699999809265137,17.49666674931844,29.389999389648438,10.069999694824219,13.599999904632568,19.210000038146973,19.304000091552734,7.610000133514404,11.65999984741211,12.765000104904175,45.31500005722046,5.520000100135803,21.15499973297119,24.100000381469727,30.549999237060547,10.0,30.68499994277954
2020-03-24,18.09499979019165,15.750000272478376,29.75400047302246,20.330000042915344,16.44499969482422,20.37333329518636,31.90999984741211,11.399999618530273,14.71999979019165,19.997142791748047,21.29800033569336,8.75,13.664999961853027,13.125000238418579,44.697500228881836,5.8775001764297485,21.18499994277954,27.18000030517578,32.099998474121094,11.449999809265137,30.059998989105225
2020-03-25,20.274999618530273,17.377142769949778,32.50799999237061,21.96500027179718,17.770000457763672,22.549999554951984,34.584999084472656,15.020000457763672,15.416666348775228,21.135714258466447,22.947999954223633,9.350000381469727,14.835000038146973,15.895000457763672,47.322500228881836,6.6275001764297485,21.615000247955322,34.470001220703125,35.31999969482422,13.739999771118164,29.910000801086426
